time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
0.16,7.810922e-09,-8.99980075456728e-08,-1.7183231800956564e-07,-2.2508946884759857e-07,-2.4330546510917925e-07,-2.2508946884759854e-07,-1.7183231800956543e-07,-8.99980075456727e-08
0.165,8.317169e-09,-1.1359982954701508e-07,-2.1586484611238248e-07,-2.8274408600989155e-07,-3.057056146702001e-07,-2.827440860098915e-07,-2.1586484611238225e-07,-1.1359982954701498e-07
0.17,8.840267e-09,-1.3683420336087247e-07,-2.59230762676801e-07,-3.3955849106263574e-07,-3.6721828318107764e-07,-3.3955849106263574e-07,-2.5923076267680075e-07,-1.3683420336087231e-07
0.17500000000000002,9.380692000000001e-09,-1.5965487119307448e-07,-3.018449500359968e-07,-3.9542088305377786e-07,-4.2772310192384125e-07,-3.954208830537778e-07,-3.018449500359965e-07,-1.596548711930743e-07
0.18,9.938821e-09,-1.8201657389978782e-07,-3.436245047199438e-07,-4.5022189515784005e-07,-4.871017364848029e-07,-4.5022189515784e-07,-3.436245047199434e-07,-1.8201657389978764e-07
0.185,1.0514790000000001e-08,-2.0387511829207088e-07,-3.844888430522067e-07,-5.038547847434034e-07,-5.452380922706912e-07,-5.038547847434034e-07,-3.844888430522063e-07,-2.0387511829207067e-07
0.19,1.110837e-08,-2.251874655343771e-07,-4.2435981287789976e-07,-5.562156326098757e-07,-6.020185484334966e-07,-5.562156326098756e-07,-4.243598128778993e-07,-2.2518746553437687e-07
0.195,1.171887e-08,-2.459118331805997e-07,-4.631617975223823e-07,-6.072035345550722e-07,-6.573322024562519e-07,-6.072035345550721e-07,-4.6316179752238177e-07,-2.4591183318059943e-07
0.2,1.23453e-08,-2.6600777949957694e-07,-5.008217898728365e-07,-6.567207630822028e-07,-7.11071102261191e-07,-6.567207630822027e-07,-5.00821789872836e-07,-2.6600777949957667e-07
0.20500000000000002,1.298662e-08,-2.854363925121958e-07,-5.372695586284062e-07,-7.046730187514421e-07,-7.631305831386397e-07,-7.04673018751442e-07,-5.372695586284055e-07,-2.8543639251219546e-07
0.21,1.364191e-08,-3.0416041423177597e-07,-5.724377509766042e-07,-7.509696154168032e-07,-8.134095514964237e-07,-7.509696154168031e-07,-5.724377509766035e-07,-3.0416041423177565e-07
0.215,1.431058e-08,-3.221442330888098e-07,-6.062618630260546e-07,-7.955235281610562e-07,-8.618106408566832e-07,-7.955235281610561e-07,-6.06261863026054e-07,-3.221442330888095e-07
0.22,1.4992429999999998e-08,-3.393540548381121e-07,-6.386803988094972e-07,-8.382516252061637e-07,-9.082405582437515e-07,-8.382516252061636e-07,-6.386803988094965e-07,-3.3935405483811175e-07
0.225,1.568797e-08,-3.5575791417634475e-07,-6.696348785080843e-07,-8.790747428500478e-07,-9.526102760687677e-07,-8.790747428500477e-07,-6.696348785080835e-07,-3.557579141763444e-07
0.23,1.63985e-08,-3.713258394872885e-07,-6.990700196142629e-07,-9.179179283211204e-07,-9.948353909277023e-07,-9.179179283211203e-07,-6.99070019614262e-07,-3.7132583948728807e-07
0.23500000000000001,1.712581e-08,-3.860298755859676e-07,-7.269337908582393e-07,-9.547105490839697e-07,-1.034836343753855e-06,-9.547105490839695e-07,-7.269337908582385e-07,-3.860298755859672e-07
0.24,1.787164e-08,-3.998439630778571e-07,-7.531773367367359e-07,-9.893862675812449e-07,-1.072538496917908e-06,-9.893862675812447e-07,-7.531773367367351e-07,-3.9984396307785666e-07
0.245,1.863722e-08,-4.127438954661513e-07,-7.77754978485155e-07,-1.0218830866246823e-06,-1.1078722699776722e-06,-1.0218830866246823e-06,-7.77754978485154e-07,-4.127438954661509e-07
0.25,1.9423329999999997e-08,-4.247073738832604e-07,-8.006243128410528e-07,-1.0521434890118078e-06,-1.140773355285573e-06,-1.0521434890118076e-06,-8.006243128410519e-07,-4.2470737388325996e-07
0.255,2.023064e-08,-4.3571412523363e-07,-8.217463723085777e-07,-1.0801146350452075e-06,-1.171182974829275e-06,-1.0801146350452073e-06,-8.217463723085768e-07,-4.3571412523362954e-07
0.26,2.105993e-08,-4.4574595853885635e-07,-8.410857324959138e-07,-1.1057485050785057e-06,-1.1990480641848172e-06,-1.1057485050785057e-06,-8.410857324959129e-07,-4.4574595853885587e-07
0.265,2.191173e-08,-4.547867300818246e-07,-8.586105311588682e-07,-1.1290019504112247e-06,-1.2243213457104265e-06,-1.1290019504112245e-06,-8.586105311588673e-07,-4.5478673008182413e-07
0.27,2.278566e-08,-4.628222374580406e-07,-8.742924151544289e-07,-1.149836669270988e-06,-1.246961307712912e-06,-1.149836669270988e-06,-8.742924151544279e-07,-4.628222374580401e-07
0.275,2.3680200000000002e-08,-4.6984005248972703e-07,-8.881064097796528e-07,-1.1682191011947755e-06,-1.2669320832575248e-06,-1.1682191011947755e-06,-8.881064097796519e-07,-4.698400524897265e-07
0.28,2.459301e-08,-4.7582970220835605e-07,-9.000311237191858e-07,-1.1841206543574998e-06,-1.2842036448666212e-06,-1.1841206543574998e-06,-9.000311237191849e-07,-4.758297022083555e-07
0.28500000000000003,2.55219e-08,-4.807827293540554e-07,-9.100488262628975e-07,-1.1975178016019987e-06,-1.2987518527089676e-06,-1.1975178016019984e-06,-9.100488262628965e-07,-4.807827293540548e-07
0.29,2.6465649999999998e-08,-4.846928020034663e-07,-9.181455852984478e-07,-1.2083922340361178e-06,-1.3105585478353946e-06,-1.2083922340361178e-06,-9.181455852984469e-07,-4.846928020034659e-07
0.295,2.74242e-08,-4.875557438873438e-07,-9.243113410390517e-07,-1.2167309449535983e-06,-1.3196115656771808e-06,-1.2167309449535981e-06,-9.243113410390506e-07,-4.875557438873433e-07
0.3,2.8398459999999998e-08,-4.893693220719297e-07,-9.285397546929991e-07,-1.2225260829500405e-06,-1.3259045117883861e-06,-1.2225260829500403e-06,-9.285397546929983e-07,-4.893693220719293e-07
0.305,2.938968e-08,-4.9013321598805e-07,-9.308282421026912e-07,-1.2257749825967481e-06,-1.3294367110611312e-06,-1.225774982596748e-06,-9.308282421026902e-07,-4.901332159880495e-07
0.31,3.039919e-08,-4.898488715636108e-07,-9.311778908966463e-07,-1.2264800721004216e-06,-1.3302130332638727e-06,-1.2264800721004216e-06,-9.311778908966453e-07,-4.898488715636103e-07
0.315,3.142828e-08,-4.885195554311826e-07,-9.295935664753166e-07,-1.2246489628060146e-06,-1.3282439027128888e-06,-1.2246489628060144e-06,-9.295935664753155e-07,-4.885195554311821e-07
0.32,3.24781e-08,-4.861504170707167e-07,-9.260840177174546e-07,-1.220294532699247e-06,-1.3235453073357713e-06,-1.220294532699247e-06,-9.260840177174536e-07,-4.861504170707162e-07
0.325,3.354913e-08,-4.827484199919687e-07,-9.206618350994787e-07,-1.2134348556570096e-06,-1.316138661091585e-06,-1.2134348556570096e-06,-9.206618350994776e-07,-4.827484199919682e-07
0.33,3.464013e-08,-4.783221860521575e-07,-9.133432970135609e-07,-1.2040930126041358e-06,-1.3060505579890962e-06,-1.2040930126041358e-06,-9.133432970135599e-07,-4.78322186052157e-07
0.335,3.574792e-08,-4.7288169374724033e-07,-9.041480260691412e-07,-1.1922967055952937e-06,-1.2933123400526425e-06,-1.1922967055952937e-06,-9.041480260691402e-07,-4.728816937472398e-07
0.34,3.686852e-08,-4.664385185015096e-07,-8.93099151255863e-07,-1.1780783730123472e-06,-1.2779601789842257e-06,-1.1780783730123472e-06,-8.93099151255862e-07,-4.6643851850150905e-07
0.34500000000000003,3.799943e-08,-4.590062204312169e-07,-8.802236065454675e-07,-1.1614754373876044e-06,-1.260035303724393e-06,-1.1614754373876041e-06,-8.802236065454665e-07,-4.5900622043121635e-07
0.35000000000000003,3.914091e-08,-4.506006494833019e-07,-8.655523750168194e-07,-1.142530496058076e-06,-1.2395841842254524e-06,-1.1425304960580757e-06,-8.655523750168184e-07,-4.506006494833014e-07
0.355,4.0295159999999996e-08,-4.412396901793392e-07,-8.491202043714634e-07,-1.1212909781530932e-06,-1.2166581935225204e-06,-1.1212909781530932e-06,-8.491202043714625e-07,-4.4123969017933867e-07
0.36,4.1464260000000003e-08,-4.3094279451526845e-07,-8.309651206251429e-07,-1.0978085944109966e-06,-1.191313072996542e-06,-1.0978085944109966e-06,-8.309651206251419e-07,-4.3094279451526797e-07
0.365,4.2648899999999995e-08,-4.1973071959026113e-07,-8.111281206176447e-07,-1.0721389610934123e-06,-1.163608580192652e-06,-1.0721389610934121e-06,-8.111281206176437e-07,-4.197307195902607e-07
0.37,4.384846e-08,-4.0762580211502164e-07,-7.89653370249782e-07,-1.0443417289925836e-06,-1.13360864878241e-06,-1.0443417289925836e-06,-7.896533702497811e-07,-4.0762580211502117e-07
