time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
0.43,-8.798389e-07,-7.548246418767906e-07,-5.822378882393277e-07,-4.273322934773875e-07,-2.9652377395538613e-07,-1.9122420824523277e-07,-1.1672614633099322e-07,-7.601437073392994e-08
0.44,-9.224033999999999e-07,-7.955974035063123e-07,-6.205113389911759e-07,-4.62453888792242e-07,-3.2801013892482425e-07,-2.1993990211483904e-07,-1.438791373375021e-07,-1.024615763193503e-07
0.45,-9.660759e-07,-8.374719717298302e-07,-6.597890316368253e-07,-4.984389813752142e-07,-3.6046628054095807e-07,-2.499494219646092e-07,-1.7250633650394177e-07,-1.3050892923788428e-07
0.46,-1.010861e-06,-8.804693613918332e-07,-7.000342455716182e-07,-5.352701608982936e-07,-3.939558266740519e-07,-2.8128979280837107e-07,-2.0263669001704355e-07,-1.6016898317342979e-07
0.47000000000000003,-1.056753e-06,-9.245990157312373e-07,-7.412139070585356e-07,-5.729511770054785e-07,-4.285469459330677e-07,-3.139912754692937e-07,-2.3430027896410304e-07,-1.9145203389257447e-07
0.48,-1.103734e-06,-9.698489315965943e-07,-7.833001536112759e-07,-6.115043072267065e-07,-4.643000590958104e-07,-3.480782895532934e-07,-2.675214304019256e-07,-2.2436327997376603e-07
0.49,-1.1517840000000001e-06,-1.0161885883224148e-06,-8.262802669203568e-07,-6.509742101606332e-07,-5.012680635294071e-07,-3.8357875271250804e-07,-3.0232166054094177e-07,-2.5890934903164123e-07
0.5,-1.200884e-06,-1.0635668546867285e-06,-8.701542859958243e-07,-6.914190232100291e-07,-5.394904363916471e-07,-4.2052087427391844e-07,-3.3871386463777953e-07,-2.9509425945819683e-07
0.51,-1.251023e-06,-1.1119212621388911e-06,-9.149359596795926e-07,-7.329058621298649e-07,-5.789971757854447e-07,-4.589334380536763e-07,-3.767043603432297e-07,-3.3292097716925475e-07
0.52,-1.3022e-06,-1.1611903484410574e-06,-9.60649969657554e-07,-7.755045502139882e-07,-6.198138436553297e-07,-4.988430427266115e-07,-4.1629501648038686e-07,-3.7239130152008926e-07
0.53,-1.354423e-06,-1.211327321886039e-06,-1.0073277073276864e-06,-8.192818788708564e-07,-6.619669863715062e-07,-5.402709916825613e-07,-4.5748579850136495e-07,-4.1350555324594434e-07
0.54,-1.407704e-06,-1.262310096340162e-06,-1.0550012574995322e-06,-8.642952960998877e-07,-7.054861522562315e-07,-5.832294028039354e-07,-5.002748242007733e-07,-4.56260402437793e-07
0.55,-1.46206e-06,-1.3141539197271736e-06,-1.1037065731671915e-06,-9.105959450082162e-07,-7.504108137007685e-07,-6.277270346222645e-07,-5.446648197313835e-07,-5.00654560249767e-07
0.56,-1.517503e-06,-1.3669054624402853e-06,-1.1534772200636478e-06,-9.58221592185576e-07,-7.967823848833729e-07,-6.737653872047412e-07,-5.906563566362549e-07,-5.466828215496505e-07
0.5700000000000001,-1.5740439999999998e-06,-1.4206405790116415e-06,-1.2043511310805864e-06,-1.0072017880090213e-06,-8.44644520203136e-07,-7.213468437804056e-07,-6.382508961830716e-07,-5.943408746702595e-07
0.58,-1.631693e-06,-1.4754499184705536e-06,-1.2563713162703535e-06,-1.0575569738618945e-06,-8.940349821189084e-07,-7.704755046855029e-07,-6.874464389344951e-07,-6.436226412071158e-07
0.59,-1.6904659999999999e-06,-1.5314289508306603e-06,-1.3095924517765835e-06,-1.1093047962081183e-06,-9.449842231497106e-07,-8.211629479794099e-07,-7.382402153578068e-07,-6.945235882613544e-07
0.6,-1.750384e-06,-1.5886626957649792e-06,-1.3640783711450726e-06,-1.1624598637752726e-06,-9.975086325922066e-07,-8.734245940283833e-07,-7.90625504672245e-07,-7.470365804777686e-07
0.61,-1.811473e-06,-1.6472202284071357e-06,-1.419902336113624e-06,-1.2170392890696859e-06,-1.051612092442415e-06,-9.272793646549371e-07,-8.445953760620482e-07,-8.011532719378112e-07
0.62,-1.8737600000000001e-06,-1.7071538200351907e-06,-1.477144101612789e-06,-1.2730673301538803e-06,-1.107289833722204e-06,-9.82747187090655e-07,-9.001466371143634e-07,-8.568652099181866e-07
0.63,-1.937264e-06,-1.7684971939143998e-06,-1.5358804738202216e-06,-1.330574172802542e-06,-1.1645296698638736e-06,-1.0398412614353303e-06,-9.57278715940824e-07,-9.14160638870208e-07
0.64,-2.002e-06,-1.8312746565581612e-06,-1.596184205361392e-06,-1.3896016834349252e-06,-1.223322813904607e-06,-1.0985697987251412e-06,-1.0159998053080385e-06,-9.730304904801975e-07
0.65,-2.067976e-06,-1.8955008415719684e-06,-1.658114291875398e-06,-1.4501975957797272e-06,-1.2836646661933611e-06,-1.1589300375809598e-06,-1.0763213406109245e-06,-1.0334652241310555e-06
0.66,-2.135199e-06,-1.961186071905391e-06,-1.7217146305953707e-06,-1.5124143196965142e-06,-1.3455604479636165e-06,-1.2209110543693912e-06,-1.1382568277132136e-06,-1.0954582653713831e-06
0.67,-2.203678e-06,-2.0283358377184872e-06,-1.7870104735018393e-06,-1.5763020440704092e-06,-1.4090241399817393e-06,-1.284494296983657e-06,-1.2018148942732813e-06,-1.1590047866949459e-06
0.68,-2.27343e-06,-2.0969547342510736e-06,-1.8540122519747338e-06,-1.64190676466046e-06,-1.4740804408573991e-06,-1.3496608155651364e-06,-1.2669976352811977e-06,-1.2241052020513601e-06
0.6900000000000001,-2.344475e-06,-2.1670454813320406e-06,-1.922716649312635e-06,-1.7092645413509388e-06,-1.540760630798359e-06,-1.4163944736042876e-06,-1.3337961451215182e-06,-1.290763512708714e-06
0.7000000000000001,-2.4168329999999997e-06,-2.238611991650574e-06,-1.9931130852488184e-06,-1.7784014634082217e-06,-1.6091018431069171e-06,-1.4846887174194986e-06,-1.4021931069603864e-06,-1.3589891226674346e-06
0.71,-2.490518e-06,-2.3116582845816026e-06,-2.0651870596154727e-06,-1.8493318445492006e-06,-1.6791426273520581e-06,-1.5545481515370663e-06,-1.472164962373651e-06,-1.428794336017398e-06
0.72,-2.5655300000000002e-06,-2.386184324701914e-06,-2.13892060819953e-06,-1.922055646963228e-06,-1.7509162994604429e-06,-1.6259854717530806e-06,-1.543684083424602e-06,-1.5001887510503853e-06
0.73,-2.641856e-06,-2.462190179068357e-06,-2.2143009305524043e-06,-1.9965665303594876e-06,-1.8244540646569527e-06,-1.699025633994469e-06,-1.6167313690079283e-06,-1.573182710302601e-06
0.74,-2.719461e-06,-2.5396660236802624e-06,-2.2913141716192626e-06,-2.0728473739721915e-06,-1.899775372910405e-06,-1.7736952576757041e-06,-1.6912949443745407e-06,-1.6477777160586399e-06
0.75,-2.798297e-06,-2.618594464877133e-06,-2.3699504131282956e-06,-2.150878868257167e-06,-1.9768917756471637e-06,-1.8500243767494111e-06,-1.7673796171522153e-06,-1.723970595088049e-06
0.76,-2.87831e-06,-2.698947304142548e-06,-2.450200930030243e-06,-2.2306415364503363e-06,-2.055805330464841e-06,-1.928042331294137e-06,-1.8450069931935394e-06,-1.8017527690611593e-06
0.77,-2.959446e-06,-2.78068250765545e-06,-2.532052885441233e-06,-2.3121154793909195e-06,-2.136506550041784e-06,-2.007773196346119e-06,-1.9242108429355795e-06,-1.8811096170863577e-06
0.78,-3.041657e-06,-2.8637454731031393e-06,-2.615485363904345e-06,-2.3952806856188968e-06,-2.2189752859353983e-06,-2.089234132451991e-06,-2.005031515583941e-06,-1.9620229682566195e-06
0.79,-3.124909e-06,-2.948076666424011e-06,-2.7004699027596853e-06,-2.480120028067728e-06,-2.3031868877304857e-06,-2.1724387749831634e-06,-2.0875129295126113e-06,-2.0444785530427113e-06
0.8,-3.2091839999999997e-06,-3.0336175644013194e-06,-2.7869688348874203e-06,-2.5666175282389486e-06,-2.3891158451790025e-06,-2.257397707128532e-06,-2.171696086448851e-06,-2.1284701584895406e-06
0.81,-3.294476e-06,-3.120312637711608e-06,-2.874931116202836e-06,-2.6547514157393535e-06,-2.47673542489803e-06,-2.3441147005242267e-06,-2.257609613219292e-06,-2.2139988275680978e-06
0.8200000000000001,-3.380799e-06,-3.208120089429345e-06,-2.9642994641945778e-06,-2.7444963708785035e-06,-2.566026105597515e-06,-2.432592107147811e-06,-2.3452719609459115e-06,-2.3010800908395446e-06
0.8300000000000001,-3.468184e-06,-3.297011067569289e-06,-3.055008864085881e-06,-2.8358162279872107e-06,-2.6569723375827037e-06,-2.522825791836956e-06,-2.434686088101391e-06,-2.38973925971332e-06
0.84,-3.556673e-06,-3.38697269545803e-06,-3.1469913895656445e-06,-2.9286634528869345e-06,-2.7495625309986405e-06,-2.614805319067639e-06,-2.5258419892747463e-06,-2.4800102805616536e-06
0.85,-3.646305e-06,-3.4780086082391744e-06,-3.2401815419730636e-06,-3.022980528710166e-06,-2.843786876977859e-06,-2.7085143953667663e-06,-2.6187211769340636e-06,-2.5719332101148533e-06
0.86,-3.7371049999999997e-06,-3.57013995225004e-06,-3.3345255366011925e-06,-3.1187070148538284e-06,-2.9396372681909838e-06,-2.8039355569451043e-06,-2.7133059893243454e-06,-2.6655546740563866e-06
0.87,-3.829072e-06,-3.663394125749113e-06,-3.429981688201261e-06,-3.2157794926934256e-06,-3.037097951047127e-06,-2.901046780563712e-06,-2.8095803765613467e-06,-2.760919647058562e-06
0.88,-3.922193e-06,-3.7578027755025386e-06,-3.5265309934959765e-06,-3.314143626401677e-06,-3.1361480533435198e-06,-2.9998297266725883e-06,-2.9075411293703907e-06,-2.8580750720327323e-06
0.89,-4.01645e-06,-3.853381729437284e-06,-3.624166463187555e-06,-3.4137471880416085e-06,-3.2367468533847273e-06,-3.1002589450060692e-06,-3.0071884947967816e-06,-2.9570554356329177e-06
0.9,-4.1118440000000005e-06,-3.950133183007623e-06,-3.7228969132491087e-06,-3.5145497708123015e-06,-3.3388392554439837e-06,-3.2023082663624394e-06,-3.1085323263087085e-06,-3.057887088269857e-06
0.91,-4.208395e-06,-4.048043459207087e-06,-3.8227369575295785e-06,-3.6165200255514313e-06,-3.442353548363457e-06,-3.3059458783314543e-06,-3.2115854015718944e-06,-3.1605830112277343e-06
0.92,-4.306138e-06,-4.147096167218596e-06,-3.9237055339017e-06,-3.7196407326923832e-06,-3.547212179479858e-06,-3.411139111807405e-06,-3.3163651579164615e-06,-3.265148817632855e-06
0.93,-4.40511e-06,-4.247281961839294e-06,-4.025820125480598e-06,-3.823906507543077e-06,-3.6533396581860058e-06,-3.5178542686249396e-06,-3.422889423328978e-06,-3.371584675242538e-06
0.9400000000000001,-4.505339e-06,-4.348603086258967e-06,-4.129090475013085e-06,-3.929316508519075e-06,-3.7606679900527235e-06,-3.626053801135004e-06,-3.531168727787407e-06,-3.479884554598028e-06
0.9500000000000001,-4.6068489999999995e-06,-4.451083019124628e-06,-4.2335253630646676e-06,-4.035876129614055e-06,-3.869150690903142e-06,-3.7357040369998325e-06,-3.6412087816802424e-06,-3.590045080591309e-06
0.96,-4.709651e-06,-4.554753702127465e-06,-4.3391245493290855e-06,-4.143581905700884e-06,-3.978756439414284e-06,-3.846766238919084e-06,-3.7529965143921845e-06,-3.7020561188734917e-06
0.97,-4.813753e-06,-4.659659107410893e-06,-4.445892120033229e-06,-4.252428796258628e-06,-4.089479151543369e-06,-3.959208530914962e-06,-3.866508048604717e-06,-3.81591045722898e-06
0.98,-4.919155e-06,-4.765840793642374e-06,-4.553833216892785e-06,-4.362404281244534e-06,-4.2013281102194845e-06,-4.073001776029585e-06,-3.981702649018479e-06,-3.931596050159208e-06
0.99,-5.025854e-06,-4.873333220071028e-06,-4.662958591109952e-06,-4.473494853168779e-06,-4.314324864013763e-06,-4.188124413896546e-06,-4.0985284530238e-06,-4.049096686942538e-06
1.0,-5.133843e-06,-4.982157779505099e-06,-4.7732835884607655e-06,-4.585690924219946e-06,-4.4284956557911254e-06,-4.3045626803062714e-06,-4.216926703850071e-06,-4.168388569366874e-06
1.01,-5.243114e-06,-5.092321535325931e-06,-4.884827289520452e-06,-4.698993784710111e-06,-4.543866574562863e-06,-4.422311200640502e-06,-4.336839010138473e-06,-4.2894387543127895e-06
1.02,-5.353664000000001e-06,-5.2038179277406985e-06,-4.997609581068759e-06,-4.813419693750356e-06,-4.660459736492511e-06,-4.541370911306012e-06,-4.458213282129192e-06,-4.412202977820549e-06
1.03,-5.465498e-06,-5.316627156455147e-06,-5.111645041398358e-06,-4.928997685685979e-06,-4.778289046776898e-06,-4.661742790342971e-06,-4.581004927448838e-06,-4.536621361161795e-06
1.04,-5.5786330000000005e-06,-5.430724992804717e-06,-5.226943771351905e-06,-5.045769909570515e-06,-4.897364557882047e-06,-4.783427571672233e-06,-4.705181483921205e-06,-4.662621670040994e-06
1.05,-5.693092e-06,-5.546087688697968e-06,-5.343508979056022e-06,-5.163784209983245e-06,-5.017693661480824e-06,-4.906421613213437e-06,-4.830719395670097e-06,-4.7901194745463195e-06
1.06,-5.808898e-06,-5.662701103197071e-06,-5.461341358179432e-06,-5.283090065604029e-06,-5.139287585409526e-06,-5.030719382590685e-06,-4.957602995325621e-06,-4.919024805365236e-06
1.07,-5.926068e-06,-5.780565163977877e-06,-5.5804429620440344e-06,-5.40373257018151e-06,-5.262164884860059e-06,-5.15631562811393e-06,-5.0858196744582165e-06,-5.049247741886505e-06
1.08,-6.044609e-06,-5.899691440445894e-06,-5.700818087129416e-06,-5.525744456053213e-06,-5.386349360479125e-06,-5.283204988541791e-06,-5.215351055494623e-06,-5.180700448089583e-06
1.09,-6.1645259999999995e-06,-6.020104339869561e-06,-5.82248001938498e-06,-5.6491473899633565e-06,-5.511872185585967e-06,-5.411388047951952e-06,-5.346171832736677e-06,-5.313304847462783e-06
1.1,-6.285817000000001e-06,-6.141830979045203e-06,-5.945446088337824e-06,-5.773946478691487e-06,-5.638762171069615e-06,-5.540866206506217e-06,-5.478241121335774e-06,-5.446988773639886e-06
1.11,-6.408473000000001e-06,-6.264903349976293e-06,-6.069743504343066e-06,-5.900140420576081e-06,-5.767048012806057e-06,-5.671647466890125e-06,-5.611509911956523e-06,-5.581693225886675e-06
1.12,-6.532473999999999e-06,-6.389352519017871e-06,-6.195405914455496e-06,-6.027725682117245e-06,-5.896753175481774e-06,-5.803742483716332e-06,-5.74592396754104e-06,-5.717370411803656e-06
1.1300000000000001,-6.657796e-06,-6.5152046308774405e-06,-6.32247082248259e-06,-6.156702677842865e-06,-6.027893770335605e-06,-5.937160851389099e-06,-5.881430541083245e-06,-5.853982537188202e-06
1.1400000000000001,-6.784431e-06,-6.642478418655071e-06,-6.450976632898576e-06,-6.287080767713161e-06,-6.160478033885541e-06,-6.071906884378198e-06,-6.0179854005974515e-06,-5.991500202777462e-06
1.1500000000000001,-6.912404e-06,-6.77117907411631e-06,-6.580952322080259e-06,-6.418873786472152e-06,-6.2945000391730805e-06,-6.207968921036914e-06,-6.155551068081656e-06,-6.129893806548422e-06
