time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.89,1.132372e-05,1.0773685308260042e-05,9.945012934939533e-06,9.179615158540074e-06,8.547238828291902e-06,8.0692527596323e-06,7.752981769330153e-06,7.585977627608502e-06
0.9,1.158507e-05,1.1036993142660003e-05,1.0210200683394992e-05,9.44489089163338e-06,8.811527612197177e-06,8.33118145973985e-06,8.010721202207343e-06,7.8396022100496e-06
0.91,1.184941e-05,1.1303484173806565e-05,1.047896039484769e-05,9.714155620482032e-06,9.080250519308382e-06,8.597896392583413e-06,8.273274746342593e-06,8.0980218486653e-06
0.92,1.211677e-05,1.1573131692097063e-05,1.0751228284055961e-05,9.987416308309304e-06,9.353385259685583e-06,8.869301350001077e-06,8.540651342557238e-06,8.361409056804244e-06
0.93,1.238714e-05,1.1845870304514098e-05,1.1026903445731694e-05,1.026462880058434e-05,9.630859695886519e-06,9.145250615577158e-06,8.812819884339297e-06,8.629881586348923e-06
0.9400000000000001,1.2660569999999998e-05,1.2121692387512348e-05,1.1305948865897781e-05,1.0545787212716075e-05,9.912642033768726e-06,9.425655590943199e-06,9.089803576895296e-06,8.903591485455586e-06
0.9500000000000001,1.2937090000000001e-05,1.240056408473043e-05,1.1588307681231772e-05,1.0830833803585936e-05,1.0198650106038961e-05,9.710408085708841e-06,9.371591748106237e-06,9.182633486623594e-06
0.96,1.321677e-05,1.2682488433558335e-05,1.1873961012956147e-05,1.1119716093679896e-05,1.048880775427211e-05,9.999444973268737e-06,9.658196822588685e-06,9.467099320354403e-06
0.97,1.349967e-05,1.2967474519898567e-05,1.2162888696962193e-05,1.1412351406422006e-05,1.078300980382134e-05,1.0292713757118707e-05,9.949617722217947e-06,9.757038614408749e-06
0.98,1.378586e-05,1.3255582151350572e-05,1.2455106777332746e-05,1.170867043954168e-05,1.1081167891201009e-05,1.0590211301503054e-05,1.0245881836129217e-05,1.0052498688676018e-05
0.99,1.407534e-05,1.354685313148971e-05,1.275059807992102e-05,1.2008554130568114e-05,1.1383150996471009e-05,1.0891911580252265e-05,1.0546979597931493e-05,1.0353458147002602e-05
1.0,1.436813e-05,1.3841396158038225e-05,1.304940405552494e-05,1.2311931380233166e-05,1.1688886658474385e-05,1.1197851777481125e-05,1.0852958154753888e-05,1.0659921908883375e-05
1.01,1.466418e-05,1.4139278560226865e-05,1.3351529529306627e-05,1.261869011750116e-05,1.199827336279343e-05,1.150803086576419e-05,1.116382543103422e-05,1.0971829896748242e-05
1.02,1.496345e-05,1.4440580870471542e-05,1.3657011428034456e-05,1.29287542020802e-05,1.2311255096244266e-05,1.1822474347618548e-05,1.1479616452151977e-05,1.1289131409294965e-05
1.03,1.526588e-05,1.474534237274869e-05,1.3965875019400723e-05,1.3242050534090265e-05,1.2627782384062625e-05,1.2141190449753825e-05,1.1800347010146387e-05,1.1611749451395916e-05
1.04,1.557141e-05,1.5053565514615679e-05,1.4278141660314343e-05,1.355852967919195e-05,1.2947824708053718e-05,1.2464181778136957e-05,1.212602003864843e-05,1.193959870470857e-05
1.05,1.587999e-05,1.536521711270115e-05,1.4593825700844575e-05,1.3878175291805246e-05,1.327137244931807e-05,1.2791448471894146e-05,1.2456623063367167e-05,1.2272593394102734e-05
1.06,1.619157e-05,1.5680216603575698e-05,1.4912911885120171e-05,1.4200990448569756e-05,1.3598419409176989e-05,1.3122971643496648e-05,1.2792107841388768e-05,1.2610634214016844e-05
1.07,1.6506120000000002e-05,1.5998466061753838e-05,1.5235371490539354e-05,1.452701619041449e-05,1.392898313202174e-05,1.3458733020756089e-05,1.3132409549689466e-05,1.2953630447279759e-05
1.08,1.682362e-05,1.6319859573372307e-05,1.5561158611580005e-05,1.485632195872542e-05,1.42631027090428e-05,1.3798710716968637e-05,1.3477445492245278e-05,1.3301497038097228e-05
1.09,1.714405e-05,1.6644294594622316e-05,1.5890213535983616e-05,1.5188995125877457e-05,1.4600839236856102e-05,1.4142878061182683e-05,1.3827118994088876e-05,1.3654153078654477e-05
1.1,1.7467349999999998e-05,1.6971650818155292e-05,1.6222440555286538e-05,1.5525099375510985e-05,1.4942245129367317e-05,1.449117417169097e-05,1.4181295181197905e-05,1.4011489855734943e-05
