time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.05,3.7862950000000004e-08,2.511369340569526e-07,6.316243490838791e-07,1.0165230408183063e-06,1.3509810536662855e-06,1.6161671199559954e-06,1.8006549375434185e-06,1.9022851008673329e-06
0.055,4.577133e-08,2.5663594003079255e-07,6.371760016071697e-07,1.0257187691187542e-06,1.363436853814032e-06,1.6310764678062149e-06,1.817294873371584e-06,1.9198778185883692e-06
0.06,5.4414479999999994e-08,2.6277128066820084e-07,6.425970493600468e-07,1.0344706970871784e-06,1.3753807097763663e-06,1.6453608244147183e-06,1.8332336274421302e-06,1.936729050140293e-06
0.065,6.380034e-08,2.695670325764686e-07,6.479373645118329e-07,1.0427586230541853e-06,1.3868002751023835e-06,1.659011431064143e-06,1.8484599165918368e-06,1.9528275408836003e-06
0.07,7.392637e-08,2.7704051789279996e-07,6.532587392898042e-07,1.0505713994955448e-06,1.3976862919545076e-06,1.6720256325252132e-06,1.862968097711455e-06,1.9681676583555157e-06
0.075,8.477548e-08,2.852082739154167e-07,6.586375169935268e-07,1.0579139228864218e-06,1.4080375251975255e-06,1.6844119699914093e-06,1.8767635027034229e-06,1.9827546182974862e-06
0.08,9.634414000000001e-08,2.940702306322558e-07,6.641447955663299e-07,1.0647916044562475e-06,1.4178436029596572e-06,1.6961727934033262e-06,1.8898454342774469e-06,1.9965873401434445e-06
0.085,1.086517e-07,3.0360941368786433e-07,6.698408637789213e-07,1.0712089522824684e-06,1.4270825555441393e-06,1.7073011514374845e-06,1.902204568118525e-06,2.009655694420273e-06
0.09,1.217102e-07,3.1380462364626915e-07,6.757816363265791e-07,1.077179752758539e-06,1.4357307018943693e-06,1.7177896061239943e-06,1.91383237441013e-06,2.0219497784126283e-06
0.095,1.354982e-07,3.246448226716197e-07,6.820282067126072e-07,1.0827393542358242e-06,1.4437755804912577e-06,1.7276417111966001e-06,1.9247332509211497e-06,2.033471943422572e-06
0.1,1.499895e-07,3.3612968548874426e-07,6.886446956853077e-07,1.0879437267065746e-06,1.4512166160663836e-06,1.7368709108580964e-06,1.934924041414568e-06,2.0442362733860603e-06
0.105,1.652055e-07,3.4823702022659475e-07,6.956636658190556e-07,1.0928347651086004e-06,1.45803282134373e-06,1.7454662928068111e-06,1.9444002780923634e-06,2.054234880535166e-06
0.11,1.81176e-07,3.60923746313339e-07,7.030834495479283e-07,1.097436807447503e-06,1.4641822368048954e-06,1.7533900836085243e-06,1.9531339443581144e-06,2.0634358391215493e-06
0.115,1.978633e-07,3.7420257815044955e-07,7.109432157501238e-07,1.1018299624360183e-06,1.4696786786114507e-06,1.7606526676592685e-06,1.9611484893298763e-06,2.07185851469475e-06
0.12,2.152332e-07,3.881018552557078e-07,7.192860278927358e-07,1.1061096782778686e-06,1.4745550762465534e-06,1.7672745371076563e-06,1.9684804332155313e-06,2.0795356219180098e-06
0.125,2.333374e-07,4.02581103941938e-07,7.280765165520244e-07,1.1103002760306663e-06,1.4787805375504267e-06,1.773202454781471e-06,1.975094778497873e-06,2.0864291985472814e-06
0.13,2.522079e-07,4.176204743444823e-07,7.372888272709245e-07,1.1144395515390197e-06,1.4823478885347089e-06,1.778396779737546e-06,1.980971199815382e-06,2.092517448550886e-06
0.135,2.717839e-07,4.3326475021525466e-07,7.46953254775756e-07,1.118621836708921e-06,1.4853192295313361e-06,1.7828775727913641e-06,1.986148712736577e-06,2.0978401171731177e-06
0.14,2.920316e-07,4.495419876320172e-07,7.570813905152429e-07,1.1229187598292093e-06,1.4877485187062597e-06,1.7866484126002379e-06,1.990647799086376e-06,2.1024212924277416e-06
0.145,3.1300999999999997e-07,4.664172098374342e-07,7.676226897722884e-07,1.1273323597813163e-06,1.4896353563108645e-06,1.7896520691859437e-06,1.994424226532044e-06,2.1062237907206217e-06
0.15,3.347428e-07,4.838805377649009e-07,7.78551259763881e-07,1.131880365149242e-06,1.4910097555768677e-06,1.7918577851923561e-06,1.997454485703423e-06,2.1092349873931207e-06
