time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
0.49,1.5063279e-07,1.3324839887965856e-07,1.08722310239984e-07,8.592471443066349e-08,6.63995920255858e-08,5.1015391004839985e-08,4.0368321843800095e-08,3.467704312564058e-08
0.5,1.5693176e-07,1.391463124121368e-07,1.1391328124089086e-07,9.040157614977437e-08,7.034665936502546e-08,5.4618728569681604e-08,4.3788098880605515e-08,3.8013727158479416e-08
0.51,1.6336175999999998e-07,1.451616971964361e-07,1.1921445530189102e-07,9.501699704769869e-08,7.446693918836725e-08,5.8420458963089177e-08,4.7424954282713785e-08,4.1572897394307834e-08
0.52,1.699234e-07,1.512887924192047e-07,1.2462847915245567e-07,9.978012114614021e-08,7.876621344300192e-08,6.24264322207877e-08,5.1280829506057594e-08,4.535654160539737e-08
0.53,1.7661602e-07,1.5752425114953653e-07,1.3016038468386096e-07,1.0469973434985523e-07,8.325070133223087e-08,6.664246508552637e-08,5.535784915017115e-08,4.936703558194797e-08
0.54,1.8344089e-07,1.6386690878872723e-07,1.3581592246578256e-07,1.0978276786319504e-07,8.792617349327733e-08,7.107282301594085e-08,5.965747850698416e-08,5.36058806061462e-08
0.55,1.9039759e-07,1.7031978108045487e-07,1.4160228397168416e-07,1.1503559598769864e-07,9.279921009806952e-08,7.572138228877193e-08,6.418198763827775e-08,5.807492403016947e-08
0.56,1.9748569e-07,1.7688897472781663e-07,1.4752679463022106e-07,1.2046337344590288e-07,9.787598528823006e-08,8.059085624303537e-08,6.893354901623363e-08,6.277544685146998e-08
0.5700000000000001,2.0470473e-07,1.835833448004285e-07,1.535970552323594e-07,1.260707127702293e-07,1.0316210782650509e-07,8.568341200174168e-08,7.391440181375496e-08,6.770851174932866e-08
0.58,2.1205352e-07,1.9041431544607606e-07,1.5982211898725914e-07,1.318631749197288e-07,1.0866330320704779e-07,9.100216106827709e-08,7.912778944969339e-08,7.287617551453392e-08
0.59,2.1953777999999999e-07,1.9739074017741e-07,1.6620879226900828e-07,1.3784368737394136e-07,1.1438126442693486e-07,9.654754529721059e-08,8.457392067558366e-08,7.827769262780296e-08
0.6,2.2715491000000002e-07,2.0452363732652188e-07,1.727670458470889e-07,1.4401815718692e-07,1.2031906528611638e-07,1.0232283613467821e-07,9.02553351265641e-08,8.391500431348248e-08
0.61,2.3490108e-07,2.118219739735461e-07,1.7950742800964933e-07,1.5039284911491423e-07,1.2647878754929372e-07,1.0833136534552231e-07,9.617432393072701e-08,8.979013872585518e-08
0.62,2.4277952e-07,2.1928999658780803e-07,1.864390233991031e-07,1.5697248278276386e-07,1.328600990889859e-07,1.14574363726111e-07,1.023311685589181e-07,9.590332380665297e-08
0.63,2.507916e-07,2.2693045083787046e-07,1.935715566140796e-07,1.6376300229112521e-07,1.3946355140975893e-07,1.210534352168155e-07,1.0872704559297012e-07,1.0225574752756007e-07
0.64,2.5893667e-07,2.3474406432800006e-07,2.009134252235251e-07,1.7077038958192145e-07,1.4628990619349287e-07,1.2776920675237785e-07,1.1536294877840181e-07,1.088484024921843e-07
0.65,2.672096e-07,2.4273171558505643e-07,2.0847272204212317e-07,1.7800228481268905e-07,1.5334221450085943e-07,1.347230488700662e-07,1.2224139587303857e-07,1.1568383283900021e-07
0.66,2.7561297e-07,2.5089064774567456e-07,2.1625273639356313e-07,1.8546371099492954e-07,1.6062191154176724e-07,1.4191319990405684e-07,1.2936222638326773e-07,1.227620817005336e-07
0.67,2.8414675e-07,2.592199117715247e-07,2.2425606101249122e-07,1.9316122316559548e-07,1.6813321171655135e-07,1.493395535945328e-07,1.3672683637896883e-07,1.3008512281329275e-07
0.68,2.9281342e-07,2.6771789170696413e-07,2.3248191827363463e-07,2.0109973817217067e-07,1.7588016051583841e-07,1.5700134144157507e-07,1.443352526414763e-07,1.3765408205093395e-07
0.6900000000000001,3.0161541e-07,2.7638307790316686e-07,2.4092687249557707e-07,2.0928237859174667e-07,1.838666311930958e-07,1.6489783396983997e-07,1.5218634948076132e-07,1.4546945314153155e-07
0.7000000000000001,3.1054832e-07,2.8521719466204973e-07,2.495889403163447e-07,2.1771345844063809e-07,1.920994046522323e-07,1.7303207308856657e-07,1.602813767371729e-07,1.535344221214234e-07
0.71,3.19617e-07,2.94217786570724e-07,2.584618839548343e-07,2.2639154520707128e-07,2.005811592456902e-07,1.8140435712166678e-07,1.686175773143776e-07,1.6184808006778308e-07
0.72,3.2881982e-07,3.0338460944390164e-07,2.675419403133577e-07,2.3531563032617685e-07,2.0931626436741012e-07,1.9001835580928796e-07,1.771947447869563e-07,1.7041144915200355e-07
0.73,3.3815256999999995e-07,3.127172302954719e-07,2.7682647730870227e-07,2.4448360470557667e-07,2.1830867645726077e-07,1.9887913913218094e-07,1.8601390654432078e-07,1.7922563182098304e-07
0.74,3.4761826999999996e-07,3.2221196904561523e-07,2.8631134755685226e-07,2.5388993398912423e-07,2.2755884762495627e-07,2.0799002530112626e-07,1.9507487807119322e-07,1.8828896674814017e-07
0.75,3.5721836e-07,3.3186611084282747e-07,2.9599403495358955e-07,2.6352978694058503e-07,2.370670380693565e-07,2.173556656041925e-07,2.04379958725666e-07,1.9760058945423252e-07
0.76,3.6695522e-07,3.4167669910415754e-07,3.058714140948345e-07,2.733978150134543e-07,2.46831500772683e-07,2.2697983069170723e-07,2.139321174217132e-07,2.0715882019458768e-07
0.77,3.7682999000000004e-07,3.516418486617898e-07,3.159401533427182e-07,2.8348927729611523e-07,2.5684939841947905e-07,2.36865778641897e-07,2.23735481404644e-07,2.1696219567136694e-07
0.78,3.8684363e-07,3.617595958516571e-07,3.261952700843809e-07,2.9379877482716335e-07,2.6711577837289155e-07,2.4701459451207454e-07,2.3379351264175662e-07,2.270084600243856e-07
0.79,3.9698975e-07,3.720309834562485e-07,3.36633649750531e-07,3.043234064473096e-07,2.776273182732888e-07,2.5742831638102896e-07,2.4411173593384284e-07,2.3729824758754203e-07
0.8,4.0726568e-07,3.824555718894232e-07,3.472513217279795e-07,3.1505920919263563e-07,2.883794976128802e-07,2.681066196351014e-07,2.546938837487063e-07,2.4783215253688637e-07
0.81,4.1767525e-07,3.930300391586986e-07,3.580426313048128e-07,3.2599976307886345e-07,2.9936570508156726e-07,2.790456674903646e-07,2.655401783225607e-07,2.58609727789894e-07
0.8200000000000001,4.282125e-07,4.0375509060594136e-07,3.6900695939897594e-07,3.3714289784931283e-07,3.105841009444104e-07,2.9024499232534185e-07,2.766537570722595e-07,2.6963627751901115e-07
0.8300000000000001,4.3888133999999996e-07,4.1462648887072575e-07,3.8014024055636193e-07,3.4848231749830244e-07,3.220290821673825e-07,3.016991798583226e-07,2.8803211629557254e-07,2.8091422928577947e-07
0.84,4.4968385e-07,4.256415615522793e-07,3.9144005284527604e-07,3.6001336899231884e-07,3.336965827621256e-07,3.134035021451572e-07,2.996727669200722e-07,2.924482769148095e-07
0.85,4.6061804e-07,4.36799998872089e-07,4.02905798513415e-07,3.717338478231046e-07,3.4558442385928195e-07,3.2535460963656366e-07,3.1157420416796645e-07,3.042454864323648e-07
0.86,4.7169278999999997e-07,4.480968262040086e-07,4.145311937436932e-07,3.8363674557258015e-07,3.57684752982548e-07,3.3754322369379996e-07,3.2372902008327434e-07,3.16307346298453e-07
0.87,4.8289796e-07,4.595359961588342e-07,4.26317079417276e-07,3.957231656099353e-07,3.6999690929148417e-07,3.4996718412182155e-07,3.3613737321438774e-07,3.28642179312253e-07
0.88,4.942372599999999e-07,4.711162528032427e-07,4.3825938472953354e-07,4.079894687786012e-07,3.825148723538583e-07,3.626190246503371e-07,3.4879482751664073e-07,3.412521164316579e-07
0.89,5.0571838e-07,4.82836355876731e-07,4.5035402337061565e-07,4.204316167288485e-07,3.952319103126289e-07,3.7549077112971857e-07,3.616971220844504e-07,3.541373293303544e-07
0.9,5.1733698e-07,4.946992467514165e-07,4.6260105632730146e-07,4.330489811794951e-07,4.081447257934852e-07,3.885783187173942e-07,3.7484422518897275e-07,3.672999409642332e-07
0.91,5.2909206e-07,5.067039915727895e-07,4.7499766564821526e-07,4.458367835467195e-07,4.2124618404438587e-07,4.01874400329437e-07,3.88232743829885e-07,3.8073664252205727e-07
0.92,5.409714200000001e-07,5.188547450973178e-07,4.875478945668274e-07,4.587957196895421e-07,4.3453508175994337e-07,4.1537856096547364e-07,4.018652598514644e-07,3.944484846850209e-07
0.93,5.529857900000001e-07,5.311464206949042e-07,5.002491942173128e-07,4.7191865988290475e-07,4.4800283065195595e-07,4.290838984278499e-07,4.157365248288546e-07,4.0842762687475806e-07
0.9400000000000001,5.6513846e-07,5.43577914195606e-07,5.13102772005898e-07,4.852022228404629e-07,4.6164479425869924e-07,4.429882438997161e-07,4.298443394159188e-07,4.2266873205292295e-07
0.9500000000000001,5.7742503e-07,5.561505727045652e-07,5.261110330267105e-07,4.986452264218344e-07,4.754586840422385e-07,4.570921343111206e-07,4.441875701312336e-07,4.371673693193507e-07
0.96,5.8985001e-07,5.688618782701602e-07,5.392709923438133e-07,5.122424987380022e-07,4.89438499728837e-07,4.713920768877584e-07,4.5875975381891555e-07,4.519138325592454e-07
0.97,6.0240558e-07,5.817150043102526e-07,5.525834899835421e-07,5.259942911945652e-07,5.035841943338304e-07,4.858894890666257e-07,4.7355855829935915e-07,4.669026805794167e-07
0.98,6.1509267e-07,5.94709279962951e-07,5.660451337952397e-07,5.398977359537899e-07,5.178934239353671e-07,5.005818643820857e-07,4.885774701159849e-07,4.821244332610446e-07
0.99,6.2791004e-07,6.07846017270657e-07,5.79654670198608e-07,5.539528159005838e-07,5.32367569457686e-07,5.154685555979545e-07,5.038119384641958e-07,4.97571721418369e-07
1.0,6.4086565e-07,6.211223547743105e-07,5.934073506489749e-07,5.68156414563926e-07,5.470055466589153e-07,5.305447745875892e-07,5.192534996295751e-07,5.132334560820423e-07
1.01,6.5395674e-07,6.345390096742376e-07,6.073019926730505e-07,5.825093820613461e-07,5.61810342653472e-07,5.458086844381853e-07,5.348967778630255e-07,5.291019088405732e-07
1.02,6.6718065e-07,6.480955276737395e-07,6.213373136335877e-07,5.970126055080351e-07,5.767845433539398e-07,5.612576667028861e-07,5.507355629741988e-07,5.451688676100582e-07
1.03,6.805418500000001e-07,6.617871677344804e-07,6.355088621681719e-07,6.116637261899285e-07,5.919265193239707e-07,5.768851984016988e-07,5.667595198078108e-07,5.614223656624795e-07
1.04,6.940283399999999e-07,6.756163254577731e-07,6.49820174023551e-07,6.264682941012784e-07,6.072412671727323e-07,5.926921837845845e-07,5.829655074103903e-07,5.778579358826867e-07
1.05,7.0764828e-07,6.895762523052031e-07,6.642675099994283e-07,6.414240815771591e-07,6.227247380234878e-07,6.086714326029185e-07,5.993422321620256e-07,5.94463109459049e-07
1.06,7.2139971e-07,7.036644458351049e-07,6.788511552709073e-07,6.565325743492627e-07,6.38375490377294e-07,6.248191668246158e-07,6.158820715824265e-07,6.112290393254316e-07
1.07,7.352696200000001e-07,7.178821086764584e-07,6.935750656985808e-07,6.717984812181462e-07,6.541946827171889e-07,6.411346750302626e-07,6.325811030856783e-07,6.28150358680944e-07
1.08,7.4926365e-07,7.322249329959012e-07,7.084384056727774e-07,6.872208179830926e-07,6.701777015296625e-07,6.5761153675009e-07,6.494306019514742e-07,6.45216599667686e-07
1.09,7.633893399999999e-07,7.466925537372002e-07,7.234433172315182e-07,7.028009218233417e-07,6.863225203787403e-07,6.74245719671959e-07,6.66425213424521e-07,6.624204284770249e-07
1.1,7.7766103e-07,7.612817982758299e-07,7.385862336687874e-07,7.185341334556325e-07,7.026215654359497e-07,6.910273874954474e-07,6.835546076780768e-07,6.797495031189137e-07
1.11,7.920625599999999e-07,7.760027936915601e-07,7.538729329621304e-07,7.344250217778191e-07,7.190770579279182e-07,7.079563777643867e-07,7.008186340243492e-07,6.972019212219325e-07
1.12,8.065941899999999e-07,7.908603400841863e-07,7.693038594928017e-07,7.504717312989991e-07,7.356855491785077e-07,7.250269780265722e-07,7.182117091039161e-07,7.147709072095874e-07
1.1300000000000001,8.2127377e-07,8.058531911686575e-07,7.848735621321057e-07,7.666651161140928e-07,7.524368565842379e-07,7.422271471487478e-07,7.357216783839938e-07,7.32443879859004e-07
1.1400000000000001,8.360826299999999e-07,8.209942779283771e-07,8.00590412253326e-07,7.830089532410999e-07,7.693339248803999e-07,7.595586669753116e-07,7.533497929720017e-07,7.502224913355093e-07
1.1500000000000001,8.510248700000001e-07,8.362836052635381e-07,8.164529372012181e-07,7.994959944401756e-07,7.863685993415935e-07,7.770130226729248e-07,7.71086644780522e-07,7.680984414578868e-07
1.16,8.661010999999999e-07,8.517227100513303e-07,8.324633837580313e-07,8.161223002176778e-07,8.035354908859605e-07,7.945851920147933e-07,7.889262130051496e-07,7.860672477868866e-07
1.17,8.813084e-07,8.673134725591856e-07,8.486261232222277e-07,8.32886678374541e-07,8.208311040675926e-07,8.122725324970833e-07,8.068651565912255e-07,8.041271912665875e-07
1.18,8.966586999999999e-07,8.830508669347733e-07,8.649392166537448e-07,8.497831309936458e-07,8.382461763217915e-07,8.300667147990879e-07,8.248951484011126e-07,8.222713221282052e-07
1.19,9.121529000000001e-07,8.989361562904227e-07,8.814050798173184e-07,8.668124493013074e-07,8.557774579422336e-07,8.479650629194507e-07,8.430144853028081e-07,8.404988638497422e-07
1.2,9.2780208e-07,9.149655281437354e-07,8.980184688567447e-07,8.839701404020933e-07,8.734162285835763e-07,8.659586813762672e-07,8.612162407688129e-07,8.588033399939265e-07
1.21,9.436011e-07,9.311408434674363e-07,9.147762942557226e-07,9.012556619939947e-07,8.911583069449097e-07,8.840422633656131e-07,8.794978014889896e-07,8.771822716825961e-07
1.22,9.5953562e-07,9.474655347365029e-07,9.316762739356706e-07,9.186695230796142e-07,9.090020307836663e-07,9.022121553911911e-07,8.978584140270389e-07,8.956350217982583e-07
1.23,9.7560225e-07,9.639349068033282e-07,9.487102906496877e-07,9.362049707812861e-07,9.269404426390869e-07,9.204589283379359e-07,9.162910876953435e-07,9.141550196974035e-07
