time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.43,1.4991832e-07,1.2912170668245244e-07,9.915924447995828e-08,7.294338762018416e-08,5.1963775314682936e-08,3.568216013509176e-08,2.417639306949515e-08,1.766458978734162e-08
0.44,1.5738847000000002e-07,1.360182493056686e-07,1.0520266767056747e-07,7.808687488378901e-08,5.610725579177208e-08,3.8905161922750485e-08,2.674342021954033e-08,1.9871434268921783e-08
0.45,1.6505802e-07,1.431135198934977e-07,1.114425784770352e-07,8.339182821816365e-08,6.038662584065905e-08,4.2291051984226044e-08,2.9502258123030005e-08,2.2297675880174823e-08
0.46,1.7292737e-07,1.5041387475600222e-07,1.1787744424551173e-07,8.885196860982416e-08,6.480833505113753e-08,4.584886174461711e-08,3.246301979779424e-08,2.4951830256276663e-08
0.47000000000000003,1.8099591e-07,1.5792513542128816e-07,1.2450425084596692e-07,9.446310614575135e-08,6.938113806110796e-08,4.958730014480405e-08,3.563627283964899e-08,2.7841836697091684e-08
0.48,1.8926606e-07,1.656497377920111e-07,1.3131740657334686e-07,1.0022236691391627e-07,7.411323788832019e-08,5.351363044126649e-08,3.903093755057815e-08,3.097357748713328e-08
0.49,1.9773639999999999e-07,1.7358882934770223e-07,1.383124228041818e-07,1.0613158994366557e-07,7.90143015834699e-08,5.7637161676860247e-08,4.265683537371916e-08,3.435405807118199e-08
0.5,2.0640929e-07,1.8173857313868973e-07,1.4548369445374897e-07,1.1219412306437989e-07,8.409188608201833e-08,6.196640940874572e-08,4.652133947498226e-08,3.7988480563892044e-08
0.51,2.1528606e-07,1.9009281820179412e-07,1.528274114205329e-07,1.1841654867927512e-07,8.935373607611863e-08,6.651124705658191e-08,5.063162668973858e-08,4.18825994763788e-08
0.52,2.2436968000000002e-07,1.986426814314592e-07,1.603405618778356e-07,1.2480648055664775e-07,9.480682017907491e-08,7.128109188000442e-08,5.499349396181198e-08,4.604134650222195e-08
0.53,2.33662e-07,2.073786614375851e-07,1.6802147088930252e-07,1.313721850343334e-07,1.0045839353600108e-07,7.628482892804962e-08,5.96121590126684e-08,5.0469276559861166e-08
0.54,2.4316161999999996e-07,2.1629334032284892e-07,1.7587077478102563e-07,1.3812296073279214e-07,1.0631759921736407e-07,8.153146403161472e-08,6.449368360020134e-08,5.5171651596523764e-08
0.55,2.5287008e-07,2.25380348279393e-07,1.838890126380099e-07,1.450664003760147e-07,1.1239341156784107e-07,8.702767753106189e-08,6.964290304317608e-08,6.015219236787041e-08
0.56,2.6278842e-07,2.3463727743185084e-07,1.9207808540843624e-07,1.5220989573218065e-07,1.1869612957687521e-07,9.277964003279315e-08,7.506510892420899e-08,6.541480659931882e-08
0.5700000000000001,2.7291761e-07,2.440655290853913e-07,2.004405619750044e-07,1.595600573539102e-07,1.2523624380328868e-07,9.879279538627871e-08,8.076528691419874e-08,7.096305370904332e-08
0.58,2.8325806e-07,2.536702509211207e-07,2.0897993246824286e-07,1.6712296406071562e-07,1.3202384262867863e-07,1.050724567056148e-07,8.674800304199376e-08,7.680031647229269e-08
0.59,2.9380935000000003e-07,2.6345984323654816e-07,2.1770140646563526e-07,1.7490476772785742e-07,1.390683822507287e-07,1.1162465893861187e-07,9.301768716772329e-08,8.293028367203828e-08
0.6,3.0457311e-07,2.734439946872879e-07,2.266116857365817e-07,1.8291116551188404e-07,1.4637752929703323e-07,1.1845565552365449e-07,9.957793898350865e-08,8.935625992137074e-08
