time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.1,6.017017e-08,-2.34499036452635e-08,-1.5573165536079027e-07,-2.7844052407855573e-07,-3.7806505395755815e-07,-4.539574425339609e-07,-5.079817133439755e-07,-5.397065484570352e-07
0.105,6.634243e-08,-1.8747629757109608e-08,-1.535337696096958e-07,-2.7862918785362886e-07,-3.800765575432293e-07,-4.5656115541679793e-07,-5.105494139841428e-07,-5.424440096459302e-07
0.11,7.281333e-08,-1.3681973863160598e-08,-1.5089617971627802e-07,-2.783181123012331e-07,-3.8160589380438343e-07,-4.5879638636683983e-07,-5.126915344238772e-07,-5.446666697893767e-07
0.115,7.958672e-08,-8.256171040974229e-09,-1.4781170573663347e-07,-2.775064099031788e-07,-3.8262601539089636e-07,-4.606404865703733e-07,-5.144251042756911e-07,-5.463708223861858e-07
0.12,8.667014e-08,-2.4799338025953107e-09,-1.4428169681284784e-07,-2.761988951894181e-07,-3.83124003556228e-07,-4.620722249603113e-07,-5.157711832256455e-07,-5.475632503117422e-07
0.125,9.406e-08,3.6513046431464805e-09,-1.4029792346389606e-07,-2.743857850019171e-07,-3.8308129918012183e-07,-4.630555183956079e-07,-5.16732411021676e-07,-5.482429179431921e-07
0.13,1.0175069999999999e-07,1.014005915788162e-08,-1.3585826774396896e-07,-2.720586028429476e-07,-3.8248792784788197e-07,-4.6355840546641624e-07,-5.173062463180895e-07,-5.484172614945738e-07
0.135,1.097424e-07,1.6983988944908674e-08,-1.3096819071031062e-07,-2.692133586804573e-07,-3.813427325399674e-07,-4.6355802662549364e-07,-5.174859131310288e-07,-5.481043710212719e-07
0.14,1.180387e-07,2.4189144403908176e-08,-1.256261855365704e-07,-2.6583824242971636e-07,-3.7963787620903233e-07,-4.6302870537046717e-07,-5.17247050431182e-07,-5.473186286270921e-07
0.145,1.266431e-07,3.175056453070439e-08,-1.198416441563207e-07,-2.61933776719115e-07,-3.77376401109195e-07,-4.61961187438939e-07,-5.165684565320396e-07,-5.460881838532978e-07
0.15,1.355484e-07,3.9672796199451273e-08,-1.1361353367008475e-07,-2.574930596813178e-07,-3.745510502985095e-07,-4.603410675976771e-07,-5.154146311741822e-07,-5.444323966722355e-07
0.155,1.4474539999999999e-07,4.796286426691431e-08,-1.0693516625592771e-07,-2.525076179364391e-07,-3.711498578302912e-07,-4.5815234341279424e-07,-5.137451287254397e-07,-5.423650557882653e-07
0.16,1.542465e-07,5.6615107254545734e-08,-9.980854244810515e-08,-2.469818034880505e-07,-3.6717136061261963e-07,-4.5538979350594865e-07,-5.115331464029645e-07,-5.399068076097036e-07
0.165,1.6406969999999998e-07,6.561708906442136e-08,-9.224152347906214e-08,-2.4092832430616433e-07,-3.626216275431713e-07,-4.5205336467255607e-07,-5.087651615788198e-07,-5.370796201518619e-07
0.17,1.7420560000000002e-07,7.497065039641119e-08,-8.423020796742994e-08,-2.3434850181195262e-07,-3.574958232054086e-07,-4.481282476422306e-07,-5.054241467125831e-07,-5.338866270587515e-07
0.17500000000000002,1.846307e-07,8.469073869994028e-08,-7.575886243014584e-08,-2.2723143247696752e-07,-3.5177772113149894e-07,-4.435846675302163e-07,-5.014897495205345e-07,-5.303112033785224e-07
0.18,1.953498e-07,9.477024626657628e-08,-6.683276149530798e-08,-2.1958696107515446e-07,-3.4547224471424796e-07,-4.3841244409901555e-07,-4.969705404997973e-07,-5.263504038799584e-07
0.185,2.0638399999999998e-07,1.0519727484974014e-07,-5.7463350400501386e-08,-2.1142998275175897e-07,-3.3858917431118295e-07,-4.326078239977195e-07,-4.918864669494936e-07,-5.220004985752571e-07
0.19,2.177351e-07,1.1597841616875691e-07,-4.764779006240241e-08,-2.027588923118276e-07,-3.3112095654222347e-07,-4.261546695116343e-07,-4.862446194546491e-07,-5.17236998278991e-07
0.195,2.29394e-07,1.2712210431921162e-07,-3.738434399763645e-08,-1.9357110090206192e-07,-3.2305767920436727e-07,-4.19042191924071e-07,-4.800517106967738e-07,-5.120317264127115e-07
0.2,2.4136740000000004e-07,1.3863093466421287e-07,-2.6677881093250983e-08,-1.838691547953782e-07,-3.143933274926524e-07,-4.112725106417614e-07,-4.733176769717621e-07,-5.063605380827631e-07
0.20500000000000002,2.536722e-07,1.504977524518443e-07,-1.554376259106026e-08,-1.7366461904259454e-07,-3.051308495713473e-07,-4.0286505535436684e-07,-4.660581779886376e-07,-5.00208842918286e-07
0.21,2.663036e-07,1.627262794517586e-07,-3.987989214177822e-09,-1.6295784630351117e-07,-2.952638855248882e-07,-3.9383571557030046e-07,-4.5827412905342854e-07,-4.935527515409299e-07
0.215,2.7923830000000003e-07,1.7533147499331577e-07,7.99630430821703e-09,-1.5173514425028942e-07,-2.8477593952097913e-07,-3.84192102169369e-07,-4.4994933397664004e-07,-4.863569345114791e-07
0.22,2.924652e-07,1.883054120521951e-07,2.0399114832495863e-08,-1.3999999802586667e-07,-2.7367329070159915e-07,-3.73962068706744e-07,-4.4108270204924415e-07,-4.786059832188563e-07
0.225,3.0598410000000004e-07,2.0164289043018696e-07,3.321986079570132e-08,-1.277475134890351e-07,-2.619606045564996e-07,-3.6316532422338987e-07,-4.316639832499314e-07,-4.7027867389114876e-07
0.23,3.197999e-07,2.1533448177732622e-07,4.645962443120898e-08,-1.1497259053090797e-07,-2.496491943883647e-07,-3.5181895136515033e-07,-4.2168291534399727e-07,-4.6135554296908285e-07
0.23500000000000001,3.339168e-07,2.2936485738831265e-07,6.01169227001938e-08,-1.0167445568597964e-07,-2.3676033666130833e-07,-3.399398232241043e-07,-4.111340859780413e-07,-4.518225182619538e-07
0.24,3.483408e-07,2.437340408688379e-07,7.420633297229976e-08,-8.783847793915112e-08,-2.2330454251185852e-07,-3.275249525107662e-07,-3.9999819381784715e-07,-4.416515489199999e-07
0.245,3.6308579999999996e-07,2.584199266751367e-07,8.871837105286654e-08,-7.347701300549217e-08,-2.0931894746199963e-07,-3.1459162719889105e-07,-3.882816419308315e-07,-4.3084022137898744e-07
0.25,3.78156e-07,2.7342601121465076e-07,1.0366316960254268e-07,-5.8585914027665206e-08,-1.9482019712830254e-07,-3.011339688961678e-07,-3.759715145499919e-07,-4.19367262540961e-07
0.255,3.935399e-07,2.8875246715424194e-07,1.1904118893416268e-07,-4.317448851223858e-08,-1.7983107644468333e-07,-2.87153316083302e-07,-3.630639473634257e-07,-4.0722166874077937e-07
0.26,4.092273e-07,3.0441706469926473e-07,1.3486527555869182e-07,-2.7243972085116786e-08,-1.6435681227389927e-07,-2.726374997760346e-07,-3.4954162915258385e-07,-3.943808992144389e-07
0.265,4.2524860000000003e-07,3.2043377500824687e-07,1.5114129874219246e-07,-1.0806687149625116e-08,-1.484037754623323e-07,-2.575810838595379e-07,-3.353930088133763e-07,-3.8083045960531815e-07
0.27,4.4164479999999997e-07,3.367763117437753e-07,1.6782781480424942e-07,6.0760101716224715e-09,-1.320191332724714e-07,-2.420248783025075e-07,-3.206517649397058e-07,-3.666033211882723e-07
0.275,4.5838789999999997e-07,3.53496080474889e-07,1.8495066472404e-07,2.3411726796898215e-08,-1.1517585019711604e-07,-2.259393618866835e-07,-3.0528101181409777e-07,-3.516636659018712e-07
0.28,4.7543529999999997e-07,3.7062797447930613e-07,2.0251877885508786e-07,4.119273608039331e-08,-9.785985449852781e-08,-2.0930960752096398e-07,-2.892594673708368e-07,-3.359923560694177e-07
0.28500000000000003,4.927895999999999e-07,3.8816400041840003e-07,2.2050479943000722e-07,5.937636959188222e-08,-8.009280900137934e-08,-1.9215571499508394e-07,-2.726032130911118e-07,-3.19607991642843e-07
0.29,5.104657e-07,4.0612087666269506e-07,2.389126902894451e-07,7.795452193741684e-08,-6.186576542978018e-08,-1.7446449640621725e-07,-2.5529831129791825e-07,-3.0249900733752597e-07
0.295,5.284618e-07,4.2448013675992574e-07,2.5771757271890507e-07,9.68951622286143e-08,-4.3199821025991896e-08,-1.5624917248150154e-07,-2.3736068583188413e-07,-2.846833708316374e-07
0.3,5.467372e-07,4.4325010666021805e-07,2.7692722758612703e-07,1.1620488309703575e-07,-2.4084326923679804e-08,-1.3748791600340248e-07,-2.1877398367403228e-07,-2.6614663803982407e-07
0.305,5.652743e-07,4.624405525290743e-07,2.965617126238508e-07,1.3590744789795996e-07,-4.497371528253169e-09,-1.1814591910597007e-07,-1.995102270643365e-07,-2.4686308486330047e-07
0.31,5.841243e-07,4.819807406641518e-07,3.165694856719005e-07,1.5595937812000773e-07,1.5511412306328405e-08,-9.826055636564341e-08,-1.7961326638194896e-07,-2.2687974951899447e-07
0.315,6.033072000000001e-07,5.018449955547063e-07,3.3694021193598953e-07,1.7636501498178536e-07,3.593756418685869e-08,-7.782707474873337e-08,-1.5908289796913825e-07,-2.0620099472940393e-07
0.32,6.228055e-07,5.220501584368086e-07,3.5769965950871593e-07,1.9717094548137983e-07,5.681886395465521e-08,-5.680363794169014e-08,-1.3787883270001477e-07,-1.8479257330115342e-07
0.325,6.426414e-07,5.425413584409522e-07,3.787972029549627e-07,2.183503744948075e-07,7.812249793987646e-08,-3.522556510317347e-08,-1.1603475187352919e-07,-1.626953455470504e-07
0.33,6.628257e-07,5.633066138009137e-07,4.0021514797233193e-07,2.3991098083832613e-07,9.985466023744785e-08,-1.3095841135500052e-08,-9.354965496178998e-08,-1.3991583283651287e-07
0.335,6.833366000000001e-07,5.843588775103173e-07,4.2195310866176195e-07,2.6187651010781804e-07,1.2204335986832482e-07,9.598856417158286e-09,-7.040554470264103e-08,-1.1644278122525256e-07
