time,Y_ground_disp,Y_floor_1_abs,Y_floor_2_abs,Y_floor_3_abs,Y_floor_4_abs,Y_floor_5_abs,Y_floor_6_abs,Y_floor_7_abs
0.23500000000000001,1.0207430000000002e-06,8.739433886193815e-07,6.539403519578047e-07,4.599164652697628e-07,3.043560575796104e-07,1.828271826985362e-07,9.562023179152476e-08,4.5607869994243775e-08
0.24,1.063306e-06,9.13333686979924e-07,6.874627888992893e-07,4.863607418731769e-07,3.2455319061767756e-07,1.9574654827726497e-07,1.0223625412275716e-07,4.8842111428554454e-08
0.245,1.106789e-06,9.532416142456547e-07,7.220517066979119e-07,5.138419226003676e-07,3.4539075107355795e-07,2.0948642717332048e-07,1.0995856408731262e-07,5.331776526202662e-08
0.25,1.15116e-06,9.937348278364166e-07,7.576197200758597e-07,5.424116298720662e-07,3.6683804535807775e-07,2.240736621222263e-07,1.1887084884188866e-07,5.909533552582928e-08
0.255,1.196451e-06,1.0349729816713788e-06,7.941192916467151e-07,5.721377746659846e-07,3.889557845652051e-07,2.395821526272392e-07,1.2909694093855452e-07,6.628555774275654e-08
0.26,1.242968e-06,1.0771021878387763e-06,8.314812820658791e-07,6.030108618794438e-07,4.1181340287954116e-07,2.560513001501454e-07,1.407136714174872e-07,7.496642285178256e-08
0.265,1.291252e-06,1.1201569097126594e-06,8.695224062103962e-07,6.348404167662263e-07,4.35376832798705e-07,2.7338677061371695e-07,1.536434803108438e-07,8.507860442240743e-08
0.27,1.3416339999999999e-06,1.1642735923717002e-06,9.081363838506771e-07,6.674563199589189e-07,4.5968437925498063e-07,2.915581023893287e-07,1.678439795793088e-07,9.661542563897879e-08
0.275,1.3938129999999998e-06,1.2096735883940176e-06,9.472928120756233e-07,7.007200097513177e-07,4.848250057890852e-07,3.1060129815810366e-07,1.8330602768240167e-07,1.096179029504236e-07
0.28,1.446874e-06,1.2566875053969496e-06,9.87146981421731e-07,7.346362085362701e-07,5.110176181946611e-07,3.3071848947570547e-07,2.0015511795378274e-07,1.2426915398404903e-07
0.28500000000000003,1.499856e-06,1.3055072485031364e-06,1.0279200921885444e-06,7.692300756602498e-07,5.38459269685591e-07,3.521381398082047e-07,2.1852062052856883e-07,1.4075314679619516e-07
0.29,1.552378e-06,1.3559805856719152e-06,1.0697615244529188e-06,8.044265086032052e-07,5.671769057788328e-07,3.7496858176252983e-07,2.3840469726268578e-07,1.5911107157310325e-07
0.295,1.604775e-06,1.4077040543549813e-06,1.112780249690603e-06,8.401360838927542e-07,5.970882588832488e-07,3.9925046213715095e-07,2.597541733253904e-07,1.7930099125384288e-07
0.3,1.657684e-06,1.4601234354683118e-06,1.1569749285765067e-06,8.762633758404e-07,6.2799563432576e-07,4.2493198796274637e-07,2.8245599043911063e-07,2.0118409797744923e-07
0.305,1.7114849999999998e-06,1.5128909600738282e-06,1.2024070681885897e-06,9.129451279418587e-07,6.59831764361756e-07,4.5208732877022555e-07,3.0657278354520865e-07,2.2475668590040836e-07
0.31,1.7661989999999999e-06,1.5658507093811321e-06,1.2490901624779698e-06,9.504524212455807e-07,6.925987013931184e-07,4.808226035721712e-07,3.3225874974380435e-07,2.500698606750324e-07
0.315,1.8217449999999998e-06,1.6189449364887008e-06,1.2968961846596252e-06,9.890520636173822e-07,7.262888155736856e-07,5.111656274510749e-07,3.5964795292252095e-07,2.771298370447106e-07
0.32,1.8782299999999998e-06,1.6722700297480246e-06,1.345667413232006e-06,1.0290359401611253e-06,7.609809192288907e-07,5.431416809912195e-07,3.8891499993829385e-07,3.0597795709225384e-07
0.325,1.936065e-06,1.7258653431205845e-06,1.3950744755238681e-06,1.0704871615056707e-06,7.966620666675653e-07,5.765935561746826e-07,4.200669483949803e-07,3.3650665291405577e-07
