time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.255,7.519416e-07,7.291858975550063e-07,7.244294130554286e-07,7.699952035821112e-07,8.53456318032944e-07,9.571226318596418e-07,1.0576334867340898e-06,1.1287986654315256e-06
0.26,7.801696e-07,7.539486773114732e-07,7.411884999638614e-07,7.784579403673231e-07,8.542916420842008e-07,9.515927895471278e-07,1.048176024965106e-06,1.1186809652363987e-06
0.265,8.095703000000001e-07,7.789845895854902e-07,7.58482196755674e-07,7.872416032460488e-07,8.553675652702636e-07,9.461527388846633e-07,1.0386090106434684e-06,1.1080390682350992e-06
0.27,8.401689e-07,8.042987498106746e-07,7.76299997992297e-07,7.96356547147166e-07,8.566866535710774e-07,9.408192061548377e-07,1.028964863498539e-06,1.0968757941092898e-06
0.275,8.719223000000001e-07,8.298663928216578e-07,7.945538636188414e-07,8.057561549825148e-07,8.581873969079407e-07,9.355477921735923e-07,1.0192080253378036e-06,1.0851373252826049e-06
0.28,9.045058000000001e-07,8.557555834755492e-07,8.13209950984517e-07,8.154633839855302e-07,8.598738797779705e-07,9.303613430083784e-07,1.0093633967339051e-06,1.0728421020928701e-06
0.28500000000000003,9.374063999999999e-07,8.821617840701855e-07,8.323486405387347e-07,8.256211957858497e-07,8.618708084258633e-07,9.254031094736819e-07,9.995702768261954e-07,1.0601346431869228e-06
0.29,9.701974e-07,9.090630775144634e-07,8.51849444328921e-07,8.361653873186986e-07,8.641011326213238e-07,9.206121520921654e-07,9.897590106747397e-07,1.046961514191938e-06
0.295,1.002376e-06,9.364373769949899e-07,8.716270550882984e-07,8.470515128866012e-07,8.665166232294773e-07,9.159519090946756e-07,9.798810771692357e-07,1.033300285952861e-06
0.3,1.0333760000000001e-06,9.644810365949988e-07,8.918743974331105e-07,8.584907709745851e-07,8.693365025326345e-07,9.116474549246655e-07,9.701480611768448e-07,1.0193970771035583e-06
0.305,1.063165e-06,9.931219385660793e-07,9.125954202618285e-07,8.704775051089472e-07,8.725757528000428e-07,9.077130496526279e-07,9.605607867105143e-07,1.0052940010783665e-06
0.31,1.092249e-06,1.022028196753346e-06,9.335960985133526e-07,8.827844303151121e-07,8.760376435093652e-07,9.039447986427382e-07,9.509032307889531e-07,9.908212356618624e-07
0.315,1.121103e-06,1.0511375950808564e-06,9.549773516130607e-07,8.954686163049245e-07,8.798148971671963e-07,9.004230614288437e-07,9.412460066612744e-07,9.760986850943828e-07
0.32,1.150215e-06,1.0803999018645308e-06,9.768514133786967e-07,9.086006125493979e-07,8.840138632804255e-07,8.972384109251306e-07,9.316732296297217e-07,9.612610963408364e-07
0.325,1.1802519999999999e-06,1.1095470169824079e-06,9.990794537335807e-07,9.220140914961261e-07,8.884989745819797e-07,8.9423786932277e-07,9.220293594072561e-07,9.462032098827394e-07
